key,scroll,segment,recipe,iy,ix,wpx_fine,wpx_coarse,thresh_fine,thresh_coarse,fine,coarse,ncomp_fine,ncomp_coarse,ext_fine,ext_coarse,frac_fine,frac_coarse
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,9,1024,311,120,120,0.8776,0.8694,107,94,595.0,632.8,0.1918,0.1914
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,10,1024,311,120,120,0.8868,0.8888,76,73,614.1,632.8,0.1624,0.1624
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,11,1024,311,120,120,0.8511,0.8555,61,62,729.3,696.1,0.1205,0.1215
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,12,1024,311,120,120,0.7395,0.7394,60,57,556.6,569.5,0.0622,0.0634
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,13,1024,311,120,120,0.5933,0.5825,65,57,422.2,506.2,0.0376,0.0374
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,14,1024,311,120,120,0.8517,0.8426,80,74,518.2,537.9,0.1068,0.1052
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,15,1024,311,120,120,0.8806,0.906,78,79,585.4,569.5,0.15,0.1491
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,16,1024,311,120,120,0.9218,0.9018,54,53,575.8,569.5,0.1108,0.1118
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,17,1024,311,120,120,0.934,0.9276,46,43,700.5,759.4,0.0999,0.1035
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,18,1024,311,120,120,0.8363,0.8351,54,50,575.8,569.5,0.087,0.0867
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,19,1024,311,120,120,0.8389,0.8467,63,61,518.2,506.2,0.0914,0.0923
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,20,1024,311,120,120,0.7588,0.7864,60,54,489.4,569.5,0.0669,0.0704
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,21,1024,311,120,120,0.8599,0.8464,60,52,412.6,443.0,0.0864,0.084
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,4,22,1024,311,120,120,0.9401,0.9432,68,60,460.6,506.2,0.1558,0.1546
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,0,1024,311,120,120,0.701,0.6922,73,70,690.9,696.1,0.2057,0.2062
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,1,1024,311,120,120,0.4919,0.4922,77,73,595.0,696.1,0.2226,0.2233
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,2,1024,311,120,120,0.6167,0.6169,90,87,451.0,506.2,0.1997,0.1999
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,3,1024,311,120,120,0.9207,0.9222,107,102,460.6,506.2,0.2,0.1998
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,4,1024,311,120,120,0.5316,0.5323,110,106,508.6,506.2,0.2635,0.2633
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,5,1024,311,120,120,0.4669,0.4654,115,110,595.0,569.5,0.2832,0.2835
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,6,1024,311,120,120,0.407,0.3979,118,111,556.6,569.5,0.2879,0.2878
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,7,1024,311,120,120,0.3292,0.3335,115,98,460.6,506.2,0.3179,0.3182
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,8,1024,311,120,120,0.7087,0.7021,121,107,460.6,506.2,0.2523,0.2541
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,9,1024,311,120,120,0.8387,0.8295,122,111,595.0,632.8,0.1745,0.176
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,10,1024,311,120,120,0.8357,0.8378,85,80,614.1,632.8,0.1404,0.142
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,11,1024,311,120,120,0.8153,0.8314,67,63,729.3,759.4,0.1091,0.1106
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,12,1024,311,120,120,0.7254,0.7454,60,56,604.5,632.8,0.059,0.0601
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,13,1024,311,120,120,0.604,0.589,59,55,479.8,506.2,0.0341,0.0343
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,14,1024,311,120,120,0.784,0.78,75,71,518.2,506.2,0.0777,0.0759
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,15,1024,311,120,120,0.7937,0.7923,86,86,566.2,569.5,0.1154,0.114
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,16,1024,311,120,120,0.767,0.7519,78,74,585.4,601.2,0.099,0.0995
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,17,1024,311,120,120,0.6425,0.6393,71,68,575.8,632.8,0.06,0.0626
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,18,1024,311,120,120,0.607,0.5832,67,66,518.2,537.9,0.0495,0.0501
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,19,1024,311,120,120,0.7775,0.7805,73,66,499.0,506.2,0.0736,0.0733
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,20,1024,311,120,120,0.6887,0.6987,68,57,422.2,443.0,0.0501,0.0502
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,21,1024,311,120,120,0.832,0.8348,56,48,451.0,443.0,0.0749,0.0711
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,5,22,1024,311,120,120,0.9346,0.9376,66,59,479.8,569.5,0.157,0.1543
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,0,1024,311,120,120,0.6657,0.6507,79,73,710.1,696.1,0.1737,0.1748
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,1,1024,311,120,120,0.5827,0.571,103,97,595.0,696.1,0.1993,0.2025
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,2,1024,311,120,120,0.8273,0.8331,90,87,652.5,696.1,0.1347,0.1377
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,3,1024,311,120,120,0.7308,0.7201,109,106,537.4,569.5,0.107,0.108
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,4,1024,311,120,120,0.7764,0.7695,143,139,499.0,506.2,0.1581,0.1585
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,5,1024,311,120,120,0.6483,0.6499,143,134,537.4,569.5,0.2012,0.2021
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,6,1024,311,120,120,0.5852,0.5856,130,120,556.6,569.5,0.1689,0.1687
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,7,1024,311,120,120,0.7175,0.75,133,118,537.4,569.5,0.1397,0.1401
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,8,1024,311,120,120,0.7476,0.7589,124,113,508.6,506.2,0.1178,0.1192
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,9,1024,311,120,120,0.7392,0.7417,108,98,441.4,506.2,0.0841,0.085
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,10,1024,311,120,120,0.7095,0.6923,86,85,451.0,443.0,0.0669,0.0674
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,11,1024,311,120,120,0.6381,0.6733,72,70,527.8,506.2,0.052,0.0516
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,12,1024,311,120,120,0.464,0.5097,72,68,499.0,506.2,0.0417,0.0409
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,13,1024,311,120,120,0.4612,0.4119,75,71,422.2,443.0,0.039,0.038
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,14,1024,311,120,120,0.6894,0.6748,87,78,499.0,506.2,0.0604,0.0607
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,15,1024,311,120,120,0.741,0.7301,93,89,575.8,632.8,0.0938,0.0943
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,16,1024,311,120,120,0.7857,0.7797,82,80,633.3,632.8,0.1128,0.115
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,17,1024,311,120,120,0.726,0.7513,82,76,499.0,537.9,0.0827,0.0865
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,18,1024,311,120,120,0.6809,0.6594,84,79,508.6,569.5,0.0724,0.0715
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,19,1024,311,120,120,0.7575,0.7727,86,75,460.6,506.2,0.0849,0.0849
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,20,1024,311,120,120,0.6265,0.6504,82,70,383.8,379.7,0.0463,0.0479
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,21,1024,311,120,120,0.8161,0.8192,69,63,403.0,443.0,0.0883,0.0851
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,6,22,1024,311,120,120,0.8993,0.9028,73,71,479.8,569.5,0.1732,0.1694
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,1,1024,311,120,120,0.8586,0.8562,131,120,537.4,569.5,0.2137,0.2137
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,2,1024,311,120,120,0.7759,0.7693,113,102,499.0,569.5,0.1419,0.142
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,3,1024,311,120,120,0.7401,0.7356,133,118,537.4,569.5,0.1404,0.1399
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,4,1024,311,120,120,0.7313,0.7349,135,122,537.4,569.5,0.2446,0.2437
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,5,1024,311,120,120,0.4005,0.4304,115,107,537.4,569.5,0.3412,0.3414
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,6,1024,311,120,120,0.3632,0.3632,122,115,556.6,569.5,0.2775,0.2779
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,7,1024,311,120,120,0.7621,0.7759,140,133,566.2,569.5,0.1682,0.1692
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,8,1024,311,120,120,0.7214,0.7381,122,114,556.6,569.5,0.1267,0.1282
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,9,1024,311,120,120,0.39,0.4015,104,97,441.4,506.2,0.1054,0.107
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,10,1024,311,120,120,0.3783,0.3738,107,104,518.2,506.2,0.1153,0.1157
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,11,1024,311,120,120,0.6908,0.6867,125,118,441.4,443.0,0.0912,0.0918
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,12,1024,311,120,120,0.5459,0.5368,126,117,345.5,316.4,0.0622,0.0631
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,7,13,1024,311,120,120,0.4943,0.4675,98,96,403.0,379.7,0.0471,0.0463
